original_uid,original_final_status,original_sequence_length,original_sequence_sha256,original_afdb_http_status_from_source_package,uniprot_lookup_status,uniprot_http_status,uniprot_primary_accession,uniprot_secondary_accessions_json,uniprot_entry_type,uniprot_id,organism,canonical_sequence_length,canonical_sequence_sha256,primary_differs_from_original,candidate_accessions_probed_json,afdb_v6_probe_results_json,afdb_v6_available_accessions_json,reviewed_accession_candidate,reviewed_accession_action,candidate_reason,replacement_performed,asset_generation_started,formal_assets_mutated,production_pool_mutated,production_d4_mutated,retryable,review_notes
P24829,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,647,a24291ec31945768a0903fadb7eb6d4182b569bdb544fe6e9bd61ecda1c192b5,404,DIRECT_LOOKUP_SUCCESS,200,P24829,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV39,Human papillomavirus 39,647,a24291ec31945768a0903fadb7eb6d4182b569bdb544fe6e9bd61ecda1c192b5,False,"[""P24829""]","{""P24829"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P24842,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,668,db833389cd2095a1d87be6bd36bdfd66deaaca4abad1b90be570370cb0a3a1e5,404,DIRECT_LOOKUP_SUCCESS,200,P24842,[],UniProtKB reviewed (Swiss-Prot),NS1_FPV19,Feline panleukopenia virus (strain 193),668,db833389cd2095a1d87be6bd36bdfd66deaaca4abad1b90be570370cb0a3a1e5,False,"[""P24842""]","{""P24842"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P24851,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,619,3cc2bcf9c11c0f82f35e2dffb8bb3d420299fc6256006d27d7b4fb9dfd467974,404,DIRECT_LOOKUP_SUCCESS,200,P24851,"[""Q84248"", ""Q90051""]",UniProtKB reviewed (Swiss-Prot),LT_POVBO,Bovine polyomavirus,619,3cc2bcf9c11c0f82f35e2dffb8bb3d420299fc6256006d27d7b4fb9dfd467974,False,"[""P24851"", ""Q84248"", ""Q90051""]","{""P24851"": 404, ""Q84248"": 404, ""Q90051"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25013,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,14,016481a1428366bedc5ffaa1121b68f56da6fd5344d2923e9652d2370c841301,404,DIRECT_LOOKUP_SUCCESS,200,P25013,[],UniProtKB reviewed (Swiss-Prot),GLPK_STRGR,Streptomyces griseus,14,016481a1428366bedc5ffaa1121b68f56da6fd5344d2923e9652d2370c841301,False,"[""P25013""]","{""P25013"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25020,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,526,b4a253fa6dc09c2e0cd0ac4a9c89e5e0e49bdec22fc48c8fb7b237f2a710d7fa,404,DIRECT_LOOKUP_SUCCESS,200,P25020,[],UniProtKB reviewed (Swiss-Prot),SRC_RSVH1,Rous sarcoma virus (strain H-19),526,b4a253fa6dc09c2e0cd0ac4a9c89e5e0e49bdec22fc48c8fb7b237f2a710d7fa,False,"[""P25020""]","{""P25020"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25072,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,12,e7f8d7a47a0cb5af35c92743bd81dd5ecdc98bece93876f584a180a8ffad653a,404,DIRECT_LOOKUP_SUCCESS,200,P25072,[],UniProtKB reviewed (Swiss-Prot),PA21_MICTM,Micrurus tener microgalbineus,12,e7f8d7a47a0cb5af35c92743bd81dd5ecdc98bece93876f584a180a8ffad653a,False,"[""P25072""]","{""P25072"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25481,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,643,9d3a179ab6ca993ed690d759fc278f89cf840e0583b1d3e37e944df131d28b25,404,DIRECT_LOOKUP_SUCCESS,200,P25481,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV2A,Human papillomavirus type 2a,643,9d3a179ab6ca993ed690d759fc278f89cf840e0583b1d3e37e944df131d28b25,False,"[""P25481""]","{""P25481"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25933,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,14,64e076e7d3d82d017ff5ad6c29a758f4deafe6ab01201280722183758298b5ec,404,DIRECT_LOOKUP_SUCCESS,200,P25933,[],UniProtKB reviewed (Swiss-Prot),KPPR1_MONMU,Monoraphidium minutum,14,64e076e7d3d82d017ff5ad6c29a758f4deafe6ab01201280722183758298b5ec,False,"[""P25933""]","{""P25933"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25934,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,15,fe720c552b679ff5791889c1f804849f4840109e36f98fb3557d8604347ee44d,404,DIRECT_LOOKUP_SUCCESS,200,P25934,[],UniProtKB reviewed (Swiss-Prot),KPPR2_MONMU,Monoraphidium minutum,15,fe720c552b679ff5791889c1f804849f4840109e36f98fb3557d8604347ee44d,False,"[""P25934""]","{""P25934"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25950,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,836,e0ef847a3296de53ebb20118348e4c7fe91bacc8aa670156c57e8bbbbda15a6b,404,DIRECT_LOOKUP_SUCCESS,200,P25950,"[""Q77PC1""]",UniProtKB reviewed (Swiss-Prot),MCEL_RFVKA,Rabbit fibroma virus (strain Kasza),836,e0ef847a3296de53ebb20118348e4c7fe91bacc8aa670156c57e8bbbbda15a6b,False,"[""P25950"", ""Q77PC1""]","{""P25950"": 404, ""Q77PC1"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P25987,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,350,73d1ff091769fd90888b270529cf96f24c4077f140e9b2dede042eac17df231b,404,DIRECT_LOOKUP_SUCCESS,200,P25987,[],UniProtKB reviewed (Swiss-Prot),KITH_MEHV1,Meleagrid herpesvirus 1,350,73d1ff091769fd90888b270529cf96f24c4077f140e9b2dede042eac17df231b,False,"[""P25987""]","{""P25987"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26192,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,692,da4833b8ad8651a20304f09fc410834394d60b1cad4f96b98936b974b6d6a065,000,DIRECT_LOOKUP_SUCCESS,200,P26192,[],UniProtKB reviewed (Swiss-Prot),VP3_ROTPC,Rotavirus C (strain RVC/Pig/United States/Cowden/1980),692,da4833b8ad8651a20304f09fc410834394d60b1cad4f96b98936b974b6d6a065,False,"[""P26192""]","{""P26192"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26460,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,52,e8d9d64cd10fde657b054a9d73a6c12f6ec84ec620b0701eb43bef5a2dba7bdd,404,DIRECT_LOOKUP_SUCCESS,200,P26460,[],UniProtKB reviewed (Swiss-Prot),KCRB_SQUAC,Squalus acanthias,52,e8d9d64cd10fde657b054a9d73a6c12f6ec84ec620b0701eb43bef5a2dba7bdd,False,"[""P26460""]","{""P26460"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26542,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,606,4031e73bcd3642ab2eab73f2772c6b90b452356231ba3d5ce0ca7b709334b17a,404,DIRECT_LOOKUP_SUCCESS,200,P26542,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV5B,Human papillomavirus type 5b,606,4031e73bcd3642ab2eab73f2772c6b90b452356231ba3d5ce0ca7b709334b17a,False,"[""P26542""]","{""P26542"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26543,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,644,803d1e5be8cab3758fab9be16a7f1786f5af70eb9eed9f9bdd34090a761d37ed,404,DIRECT_LOOKUP_SUCCESS,200,P26543,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV58,Human papillomavirus 58,644,803d1e5be8cab3758fab9be16a7f1786f5af70eb9eed9f9bdd34090a761d37ed,False,"[""P26543""]","{""P26543"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26544,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,634,4f46477acf5cd3a445923621aacbd8e9635fa5c3adeb44442fb53adc65338a0c,404,DIRECT_LOOKUP_SUCCESS,200,P26544,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV51,Human papillomavirus 51,634,4f46477acf5cd3a445923621aacbd8e9635fa5c3adeb44442fb53adc65338a0c,False,"[""P26544""]","{""P26544"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26653,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,372,bd56d40f73a31b560d1f1c767cc6ab4dca1c23f106dedc0edfb61c18c1a1fb5c,404,DIRECT_LOOKUP_SUCCESS,200,P26653,[],UniProtKB reviewed (Swiss-Prot),PG057_VACCI,Vaccinia virus (strain IHD-J),372,bd56d40f73a31b560d1f1c767cc6ab4dca1c23f106dedc0edfb61c18c1a1fb5c,False,"[""P26653""]","{""P26653"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26670,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,346,2b0d5282fca130a891b50e69e0dcac9d8a8c6365488b6378c4a768076775543f,404,DIRECT_LOOKUP_SUCCESS,200,P26670,"[""Q76ZN3""]",UniProtKB reviewed (Swiss-Prot),3BHS_VACCW,Vaccinia virus (strain Western Reserve),346,2b0d5282fca130a891b50e69e0dcac9d8a8c6365488b6378c4a768076775543f,False,"[""P26670"", ""Q76ZN3""]","{""P26670"": 404, ""Q76ZN3"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26685,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,779,b9ca4f52c544337d078f2a43b671134bbf186473ea7ab22ec83bd3d0d5aa57ba,404,DIRECT_LOOKUP_SUCCESS,200,P26685,[],UniProtKB reviewed (Swiss-Prot),RIR1_ASFM2,African swine fever virus (isolate Tick/Malawi/Lil 20-1/1983),779,b9ca4f52c544337d078f2a43b671134bbf186473ea7ab22ec83bd3d0d5aa57ba,False,"[""P26685""]","{""P26685"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26713,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,327,04867acacf0ec11c5bce5681770a97525d0a3f1f3ed6f82de9e5feb1c9e6bb94,404,DIRECT_LOOKUP_SUCCESS,200,P26713,[],UniProtKB reviewed (Swiss-Prot),RIR2_ASFM2,African swine fever virus (isolate Tick/Malawi/Lil 20-1/1983),327,04867acacf0ec11c5bce5681770a97525d0a3f1f3ed6f82de9e5feb1c9e6bb94,False,"[""P26713""]","{""P26713"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26970,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,150,a432650760d79d86e69fafad9e06afd7bd4c529a3dbe5802513373de2da2e313,404,DIRECT_LOOKUP_SUCCESS,200,P26970,[],UniProtKB reviewed (Swiss-Prot),GRDA_GOTPU,Gottschalkia purinilytica,150,a432650760d79d86e69fafad9e06afd7bd4c529a3dbe5802513373de2da2e313,False,"[""P26970""]","{""P26970"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P26971,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,158,2a862d906d5d2c19874f500fb73745d267d66e80eeb495684cb5156aed934046,404,DIRECT_LOOKUP_SUCCESS,200,P26971,"[""E3PXR8"", ""Q7B074""]",UniProtKB reviewed (Swiss-Prot),GRDA_ACESD,Acetoanaerobium sticklandii (strain ATCC 12662 / DSM 519 / JCM 1433 / CCUG 9281 / NCIMB 10654 / HF),158,2a862d906d5d2c19874f500fb73745d267d66e80eeb495684cb5156aed934046,False,"[""P26971"", ""E3PXR8"", ""Q7B074""]","{""P26971"": 404, ""E3PXR8"": 404, ""Q7B074"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27220,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,637,1562f1a3625c077ac3f60356e6a2a93a7744804af86eb0e2f2e305ccc0b64a37,404,DIRECT_LOOKUP_SUCCESS,200,P27220,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV35,Human papillomavirus 35,637,1562f1a3625c077ac3f60356e6a2a93a7744804af86eb0e2f2e305ccc0b64a37,False,"[""P27220""]","{""P27220"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27221,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,643,3274a4b1a5ee0f201a096df013fbd493fd68aeaeadc9d461062514d6abe9220b,404,DIRECT_LOOKUP_SUCCESS,200,P27221,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV42,Human papillomavirus 42,643,3274a4b1a5ee0f201a096df013fbd493fd68aeaeadc9d461062514d6abe9220b,False,"[""P27221""]","{""P27221"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27327,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,162,b5c9e0cc5fe9c5996080c0c946e9cfd9e899223048f9b4e0570185731ccc87ac,404,DIRECT_LOOKUP_SUCCESS,200,P27327,[],UniProtKB reviewed (Swiss-Prot),RDRP_LVX,Lily virus X,162,b5c9e0cc5fe9c5996080c0c946e9cfd9e899223048f9b4e0570185731ccc87ac,False,"[""P27327""]","{""P27327"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27328,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,40,a7113e0bba468954ec627bbdefdfa209b0f23d140fddda3ae1a0f890580171df,404,DIRECT_LOOKUP_SUCCESS,200,P27328,[],UniProtKB reviewed (Swiss-Prot),RDRP_LSV,Lily symptomless virus,40,a7113e0bba468954ec627bbdefdfa209b0f23d140fddda3ae1a0f890580171df,False,"[""P27328""]","{""P27328"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27363,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,320,c7624d6cb22f0bcf462f68c2e8df9d55e9e53198a45424ddcb777fbb8675aaaa,404,DIRECT_LOOKUP_SUCCESS,200,P27363,[],UniProtKB reviewed (Swiss-Prot),KITH_SUHVN,Suid herpesvirus 1 (strain NIA-3),320,c7624d6cb22f0bcf462f68c2e8df9d55e9e53198a45424ddcb777fbb8675aaaa,False,"[""P27363""]","{""P27363"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27421,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,186,a84c0d1fcedc8508671d4edeaf7df45efdd35ba631d5cf8ee8494527209714ad,404,DIRECT_LOOKUP_SUCCESS,200,P27421,[],UniProtKB reviewed (Swiss-Prot),DYR_SHV24,Saimiriine herpesvirus 2 (strain 484-77),186,a84c0d1fcedc8508671d4edeaf7df45efdd35ba631d5cf8ee8494527209714ad,False,"[""P27421""]","{""P27421"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27438,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,668,51afb0c1e3811e3fb1c18c5afd09381e587e23843e7afd301cab0dd46e62cb1c,404,DIRECT_LOOKUP_SUCCESS,200,P27438,[],UniProtKB reviewed (Swiss-Prot),NS1_MEVA,Mink enteritis virus (strain Abashiri),668,51afb0c1e3811e3fb1c18c5afd09381e587e23843e7afd301cab0dd46e62cb1c,False,"[""P27438""]","{""P27438"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27454,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,849,003ad81922c147c5b3996c6fd3402a9cb9737c7e5f3781a419c61c8868d908d9,404,DIRECT_LOOKUP_SUCCESS,200,P27454,[],UniProtKB reviewed (Swiss-Prot),NS1_AEDEV,Aedes densonucleosis virus (strain GKV 002 002),849,003ad81922c147c5b3996c6fd3402a9cb9737c7e5f3781a419c61c8868d908d9,False,"[""P27454""]","{""P27454"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27551,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,614,d81a5186d05b3c3d9100e7e40498e7ed58bec92bdeb4586f4fc4b00ba757f206,404,DIRECT_LOOKUP_SUCCESS,200,P27551,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV41,Human papillomavirus type 41,614,d81a5186d05b3c3d9100e7e40498e7ed58bec92bdeb4586f4fc4b00ba757f206,False,"[""P27551""]","{""P27551"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27582,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,201,a82cf136088d2bed22d726e6f155fb85c577f272865cf6e4b426f5346bc21de1,404,DIRECT_LOOKUP_SUCCESS,200,P27582,[],UniProtKB reviewed (Swiss-Prot),FABG6_BRANA,Brassica napus,201,a82cf136088d2bed22d726e6f155fb85c577f272865cf6e4b426f5346bc21de1,False,"[""P27582""]","{""P27582"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27583,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,106,77aca37ee5f7dc02d6fd45fcb91b562ecb3155777ad009728ca6eac8c3e35c6e,404,DIRECT_LOOKUP_SUCCESS,200,P27583,[],UniProtKB reviewed (Swiss-Prot),FABG_PERAE,Persea americana,106,77aca37ee5f7dc02d6fd45fcb91b562ecb3155777ad009728ca6eac8c3e35c6e,False,"[""P27583""]","{""P27583"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P27966,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,450,b0d603b9654dc05070735e4fdc17fc80bcdd1944c7d8e5dfb5fa1c08777e9d36,404,DIRECT_LOOKUP_SUCCESS,200,P27966,[],UniProtKB reviewed (Swiss-Prot),RMIL_AVEVR,Avian rous-associated virus type 1,450,b0d603b9654dc05070735e4fdc17fc80bcdd1944c7d8e5dfb5fa1c08777e9d36,False,"[""P27966""]","{""P27966"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28378,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,466,96dc79955a2f480a32a0e9f1b85fdb8db4c7b595e265d9d57cf06d42ecd912bb,404,DIRECT_LOOKUP_SUCCESS,200,P28378,[],UniProtKB reviewed (Swiss-Prot),RBL_ADOMO,Adoxa moschatellina,466,96dc79955a2f480a32a0e9f1b85fdb8db4c7b595e265d9d57cf06d42ecd912bb,False,"[""P28378""]","{""P28378"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28380,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,459,ceec8066234ed62987e04b722d173a3965b969593bea2f637f6bf3f0c053812b,404,DIRECT_LOOKUP_SUCCESS,200,P28380,[],UniProtKB reviewed (Swiss-Prot),RBL_APIGR,Apium graveolens,459,ceec8066234ed62987e04b722d173a3965b969593bea2f637f6bf3f0c053812b,False,"[""P28380""]","{""P28380"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28390,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,459,7f09fa2e00eaa55fb83fc13349187601e61006988df51d827d7eb1699f18272c,404,DIRECT_LOOKUP_SUCCESS,200,P28390,[],UniProtKB reviewed (Swiss-Prot),RBL_CEPFO,Cephalotus follicularis,459,7f09fa2e00eaa55fb83fc13349187601e61006988df51d827d7eb1699f18272c,False,"[""P28390""]","{""P28390"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28392,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,475,86df809e1583c7be257f66b47525bb753ceb3b777a60e7d0f0e756c9aa490aec,404,DIRECT_LOOKUP_SUCCESS,200,P28392,[],UniProtKB reviewed (Swiss-Prot),RBL_CLAXA,Clarkia xantiana,475,86df809e1583c7be257f66b47525bb753ceb3b777a60e7d0f0e756c9aa490aec,False,"[""P28392""]","{""P28392"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28409,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,466,7e33b56ddb4307c82c26a127761f0efb7f28a6bcf9e560936033867459ae8e2e,404,DIRECT_LOOKUP_SUCCESS,200,P28409,[],UniProtKB reviewed (Swiss-Prot),RBL_DROPA,Drosera peltata,466,7e33b56ddb4307c82c26a127761f0efb7f28a6bcf9e560936033867459ae8e2e,False,"[""P28409""]","{""P28409"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28413,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,467,0a2f50caa078ca8f07f91c988d35ab08b372409038adcc39ba656d652446967d,404,DIRECT_LOOKUP_SUCCESS,200,P28413,[],UniProtKB reviewed (Swiss-Prot),RBL_ERICA,Eriodictyon californicum,467,0a2f50caa078ca8f07f91c988d35ab08b372409038adcc39ba656d652446967d,False,"[""P28413""]","{""P28413"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28419,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,465,3528cf7bd59bc7199d4c6f28f59f521c0052abd884090b8101492ec60a32af01,404,DIRECT_LOOKUP_SUCCESS,200,P28419,[],UniProtKB reviewed (Swiss-Prot),RBL_HAMMO,Hamamelis mollis,465,3528cf7bd59bc7199d4c6f28f59f521c0052abd884090b8101492ec60a32af01,False,"[""P28419""]","{""P28419"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P28421,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,466,f050ee475da5d1f4490ef7a2a2d6b660fb7d4d2c3b13e1fe58cadcbf0fbfafd2,404,DIRECT_LOOKUP_SUCCESS,200,P28421,[],UniProtKB reviewed (Swiss-Prot),RBL_HEDHE,Hedera helix,466,f050ee475da5d1f4490ef7a2a2d6b660fb7d4d2c3b13e1fe58cadcbf0fbfafd2,False,"[""P28421""]","{""P28421"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
