UniprotID,sequence_source,sequence_length,sequence_sha256,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,manifest_derivation
P0DY45,packaged_uid2seq_pkl,188,2bb75d84d330a20c8aa5dfbd0ef20503ccf85f6855a87037423e0ae3b6b211b9,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY46,packaged_uid2seq_pkl,464,04b8e5de8e98f3ab957e65c92b214f6d2a272187dfc553e4d9fce71e05a2df95,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY48,packaged_uid2seq_pkl,559,33c4b4a6ab001a53e40b7d4b1f3002617137701d4284281f093c485a5dbc453b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY49,packaged_uid2seq_pkl,228,776d51c4b6e7790e87dad020b6ecfb9ac6ac0802967e91f8b3c0545000e9e289,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY52,packaged_uid2seq_pkl,523,c89fe13e2a8189ed2c5d585dfbaacc4082302554ace5871f121c9aa5b74a7d1f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY53,packaged_uid2seq_pkl,304,0a60ab8b35fd1007cd6ee5a14ba26d80558242d3902e9cffa92a6c22a110af47,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY54,packaged_uid2seq_pkl,152,2a63249bed7230b7509dbacaebe68a5bd43fe045fdc95b3ddcc052a5dceae589,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY61,packaged_uid2seq_pkl,323,0ea14fbe990e97d09817dd96f45cbfc8e887135dc96b465b2596092dc2528257,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY62,packaged_uid2seq_pkl,151,18f121a1ab49fb69b70929c89fe5233ef18f70d10b1bcd37d716a0f7f7600e52,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY63,packaged_uid2seq_pkl,442,4dc13e608e7e95ebc4ad0baa8a664a5312fcedc57ce57282210342e3acad61f3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY81,packaged_uid2seq_pkl,333,832e0dd88e50b8068d9df657e6bf8075f24737795c06b7d5c1a3f329717ad460,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P0DY82,packaged_uid2seq_pkl,297,260e69ed982f598f4e553ff6907c2793fdcb549e9907032bae9ac92cd520fada,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10052,packaged_uid2seq_pkl,183,4069132a424a4da891a9c4c650604e6c1148874d907b77e803a4380d67c133ac,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10094,packaged_uid2seq_pkl,40,7ed8107057bd44f8a3646ca62240aee064fdb4163b264f4740a1c622c8cf798c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10095,packaged_uid2seq_pkl,38,8559a8301f391cb07313e54993a73a4c0430c2496e39e05afa0b0336f8e251a6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10224,packaged_uid2seq_pkl,340,0816878487cc9573df6d831b424fe3601efaa08d542671a1864fa6093aa68215,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10234,packaged_uid2seq_pkl,371,c56d5140f031a4ce6f993427e408be9a6815331de130136ac5e18ce03604d2b1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10271,packaged_uid2seq_pkl,860,342402df10c0e4b47abc476a860ba475b95bff2b23618d160df9ddac832b0324,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10277,packaged_uid2seq_pkl,777,b010d990ad081629e15807763fbc1a2576ba0619b58e55e441d58d8d974417b1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10421,packaged_uid2seq_pkl,342,5853e6329f9a2be9c72c2eec810cf6f19fa8bd12d91bec7ffe740122cb49261f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10447,packaged_uid2seq_pkl,439,aa8f24280e695bf75c9947ed1e5ca50255e599467631504e651b3d356f2e9715,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10489,packaged_uid2seq_pkl,25,829438ae1be85f2268e637791d9748c278f62eee641346a2f410f2e675fad35e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10533,packaged_uid2seq_pkl,367,d1ac9e8f07844ee222ba96d5c8ebb53e98753305f4e7dc5e34f358b1ecd7c426,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10613,packaged_uid2seq_pkl,528,e5330de99937cb18451096fc995a58ae2519ad32daa844d195df098640db0695,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10614,packaged_uid2seq_pkl,530,4a3261a70bd504ee7d5f83b79b782fc3b541ba34196b4ad2a72e2df39503b490,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10748,packaged_uid2seq_pkl,520,1733cd94d8bb19273a78c711399bffe0f446c4055291f85fd2475c03beeecc70,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10801,packaged_uid2seq_pkl,45,be8a7c61024d9304cc02561e5ad9e3808ef006416d3c2c9603f376a2d6c0c0f0,true,true,true,BLOCKED_AFDB_P2RANK_NO_POCKET,OLD_POOL_WITHOUT_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10835,packaged_uid2seq_pkl,377,0edd74772345ca29223d23aef7a8cdd704f968c91c243b056c22374db20c4f5e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10887,packaged_uid2seq_pkl,32,62911ce0206bad631781a57a12565446c355a8ade5cf87c72fc7285e7a9512da,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P10948,packaged_uid2seq_pkl,219,6d9c889154a8761fc78c7714caea93ce04a680ea584624fb6a2534599a3f170f,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11014,packaged_uid2seq_pkl,332,251b290706226515a9a22b1943d5ea65879fe5e6392ad4d1b271b5406c089014,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11037,packaged_uid2seq_pkl,230,3fcd924d5dde15078823479ef7a4328bbf028ee0e64c50a343b26e66956ad644,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11107,packaged_uid2seq_pkl,450,260fafbbc874747835a19ce767cf5284babb1e13142c9a63dc5b75d139690491,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11156,packaged_uid2seq_pkl,388,8a51e07323d1edeb492b02cd50ac7b1bc93a7e023f497a99bf3165bf8fa39303,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11158,packaged_uid2seq_pkl,319,03a478dd9d7373695d43ca27e345abe0cc990f075dfea770d79339638b25fc3b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11180,packaged_uid2seq_pkl,647,39aecffb38a68ed521d6cf1eeb07bfb3278b082c0c381c9df4aec0f646abe1a4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11182,packaged_uid2seq_pkl,482,dece04f5a62b8ceb3b9faab3e7761580c2e4f33362316aca8ef2ef3983bf5f08,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11245,packaged_uid2seq_pkl,290,15418989336bcbfc72019595c85007b14290b26a03909460b7ec014e93494f5b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11273,packaged_uid2seq_pkl,540,00a1252bd6d973537793c7bfdc2cedf269dac820d884da9074fc67fa068394b7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11298,packaged_uid2seq_pkl,604,1882e58657260a5035f221745dffbbbe2c67610e5570a5877c4f0ef3b2f38928,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11328,packaged_uid2seq_pkl,611,5842a64b76ab771ea039139c955d24d7fbb26e1dd69c864800fee03cd58c2755,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11352,packaged_uid2seq_pkl,201,edcfb1a7f4c6ec7b87f1ab778816c95e5a4a9f9461adeec76b18508ffad6cbb7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11727,packaged_uid2seq_pkl,34,251e01311b4f8aed4d5b992289cbe537e0bab0e1b51542c5bebb989be9b0e22a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11887,packaged_uid2seq_pkl,30,efb5321fd5680a6ca9fe72d1c3fb6d3e3c176eb80de478fc4f561f385fd7c89f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11909,packaged_uid2seq_pkl,200,ca1c8ad1c7a9ecd2bffb6dca4f277e9bec56a80133ab996e8429bec3792bbb2e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11917,packaged_uid2seq_pkl,16,1e0bde6281713138e0cfd796e3612a5236cbcf7ceb1ae8060f25e618899851ec,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P11918,packaged_uid2seq_pkl,15,c06efe1036bd37ac799c8e365025b893d8fab487768071783da3ec999643aac2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12049,packaged_uid2seq_pkl,84,60527b79953777e16ef62da1c4a8a739b9129f3a375b65d270294db95fd3d7c1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12320,packaged_uid2seq_pkl,39,10a34af50ce0ec28e332d2fab469c0d3e05887474950249f388144074586726d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12321,packaged_uid2seq_pkl,38,a3fce1fccb4c743eeafb911b1d94ceb5f32936eb96287691f992c54b9f5d64f3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12343,packaged_uid2seq_pkl,31,8024401ab25d7766e73e3af1175f5f1d261de7c78846cbad65a03118a453d0f7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12364,packaged_uid2seq_pkl,644,da32c99ccb1d7ea46f3ad7ada2ce0b822c24be215efb6d2083e481ea0ce0a389,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12366,packaged_uid2seq_pkl,804,45ea4414a115b2cd70d062cbf16b2edb5fbf670e54ffa9f1c6b25c1ef2c97e22,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12381,packaged_uid2seq_pkl,9,1c8af692c6132858b60e51dcacb0e164084a43b3a9d5d84dc261030e7b72ce62,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12427,packaged_uid2seq_pkl,259,08ab0ce59cb7973a24408c516f3bc8fd31a5e910ed3cb9302e1b9a57cce6edf9,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12431,packaged_uid2seq_pkl,374,c7d799a141b378627d96456217a8a23e98331cc8ea1feb5178357b5d96103d52,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12462,packaged_uid2seq_pkl,290,63f626972b091c52de08367f69b9d952b9fdb81729905dd40128548cc190db7d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12646,packaged_uid2seq_pkl,524,791122effe5f838d12487bd054ac1e3b9229e87c2e2742ad53de51885e4e5c7f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12726,packaged_uid2seq_pkl,682,a2e5d69292a527a6851bd2fa42816f8b4b48f24df537f8bf813b4bb35ace70f7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12848,packaged_uid2seq_pkl,771,80a7a8a5d51fa465ff87aec0354c000ecbb565d6a6de5890931f0748b609ab7d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12905,packaged_uid2seq_pkl,777,1119320aefb83092778f396861b119b88d54b9a98d3df8ad81150ffd006c8b17,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12927,packaged_uid2seq_pkl,676,accd1126f995898cb11f1e5e138cf3f6dc5e7e2f4c235ff32b12ba8e54250efc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12929,packaged_uid2seq_pkl,668,32d8ee0a3d7dc17cd11ca0628b9243093441308fae7c22ee6bafb6b4de044903,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P12956,packaged_uid2seq_pkl,609,ecf13ad40af491ee1209209f3f8287ff311ffbeed5c44696e5cf5c4a0ec54423,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13010,packaged_uid2seq_pkl,732,8219eac32138f0e18aee2445fd4e8a1a44620f41760959374a68045f182b53bf,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13071,packaged_uid2seq_pkl,5,87828acaf0e8da705ebfae04b7b2c3f53bd67ebffe5a1c681227f15d9ec355ef,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13155,packaged_uid2seq_pkl,83,a7d0693d39911cb1095866f527cd4ee6eeaa720bed0009ab589a85b318a8ff79,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13157,packaged_uid2seq_pkl,310,a69b5173e0a326ae4d1fdf083bdb85e8770972fcf9d205d552029044bd312afc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13159,packaged_uid2seq_pkl,343,d220c52e3a8c4e47b6a02311684e8356ecc04782c95ccfb2f06a3bc28ef87d4c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13191,packaged_uid2seq_pkl,20,323cff9a8afb6928c5bf649c3b377b0b4cfd86e74b5a36187047719e12dfe7c8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13272,packaged_uid2seq_pkl,274,52bff51bb16fb9176f9d92d93e85c9158d575fa03bcfeacde8ba9384e5e8b981,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13284,packaged_uid2seq_pkl,250,ad30d4c5100eb8251eb3a8cd5157b224113ed45b242e05452766f92e97455b59,true,true,true,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,ALPHAFILL_SUCCESS_NO_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13287,packaged_uid2seq_pkl,481,eb1c8cfc68e75aae49e7a0319bb0899890d33f3a03f824280aae9fc31511bfb5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13288,packaged_uid2seq_pkl,429,d096a7893d8d66cdb4df5eba8f9c9476b17fa685cc6053715bf08e0d3eecbcda,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13300,packaged_uid2seq_pkl,193,9df1cbb7b23a67a853bd2643b57ad6af8dc32102a0eaa3cfec000ab9491e2bf7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13464,packaged_uid2seq_pkl,671,249d4f5a4957844d147ae6f38164cc97906482566aba0ddb12ec1f4c256d5d13,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13676,packaged_uid2seq_pkl,732,0dd5b5f8a345560c61630a18c15b8d326c8df3552477f86f7b2d4e70d9bff8d4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13771,packaged_uid2seq_pkl,312,45cd9722c67c5712821d6163f27cc43bb3fa9eed991307489a56773f60be7b34,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13774,packaged_uid2seq_pkl,42,898d260e85e8bdb053438351f9b0b7925ee36909d463c27c59826147af07677a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13798,packaged_uid2seq_pkl,732,81346efbaf5f03e2d26fe6005fcbd0d9016eecbdde536ebb55f899982b2c503b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P13894,packaged_uid2seq_pkl,587,22c15a3a73ad5efc64fb51d5b6cd28efd869b7f310a6bb12468e64386e227e6e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14084,packaged_uid2seq_pkl,568,faf631dcde5683094ae52649b3a1afd5a96c14ac7ab2e2e9902d9c2d94607527,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14085,packaged_uid2seq_pkl,557,f174f95edf4ed871a5ddbcda65a9a19acd5f66bba1e4f9d008f12672ac956ed7,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14217,packaged_uid2seq_pkl,647,008f43f5f4d5d817dcdc4e57e3af5ec0e249b9c210906c6514f3824920a3da9b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14263,packaged_uid2seq_pkl,528,9ba1285b81cb94042e81b8c41463831ecf8da1a94cc809b8ecb0a762a7079f5f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14396,packaged_uid2seq_pkl,154,bb7d011e9cb04995fbded4af95fd7bf67b4e5f02bb808d0abc23904dba8b7a97,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14398,packaged_uid2seq_pkl,149,b8e1b179b48d63ef283ae8fb512f4cdafce9472eadde07e00fd4cfbf21266b94,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14405,packaged_uid2seq_pkl,12,c5d274f2a78b98c6aed461d19c4c92a37a5bf83734cadb7daa8b173569f94fbb,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14422,packaged_uid2seq_pkl,68,e8c6fe869276cd409d5886842aa05c797a8d01c641db2cd0832ab53ed877a457,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14552,packaged_uid2seq_pkl,19,c53eaeaa01fabc18fd8c83f63885b4b064851e250973ac859e8fd2dd09393ecc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14583,packaged_uid2seq_pkl,801,10e39da77798fb63498ad05a01502d5c3a18bf84912ea0eefe3c75acf8eea808,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14597,packaged_uid2seq_pkl,159,a7b2037a4aa5f57ad4609d9459979b47dda05c24673cddcdb16636a8c19cb765,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14610,packaged_uid2seq_pkl,26,66b7f7ba34c1fde945df3af1d3b773d595433e424c757be0b29f5666f19a6e60,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14621,packaged_uid2seq_pkl,99,387cbd12b7dfe43572c564740e82473c944cf9091baf690e7789eb6350fab5a5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14625,packaged_uid2seq_pkl,803,b4dde59d09a72762757501a659d62a606d41edfe4669447bd0f8030fd7f8497e,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14775,packaged_uid2seq_pkl,96,b224ca7ba914339b6886080b04a67da043b2f7213873c61cd44b24874a35ed2e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P14999,packaged_uid2seq_pkl,691,087c1e56f3ee1c7fdf3d2db95d5e26e727b44d4cfa60d61b9fdcaddd01708d77,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
P15054,packaged_uid2seq_pkl,587,468de2d471cdf3af08e4f03953adc641c5f11d2e550e7324606e8e671ddc5b6b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
