UniprotID,p2rank_status,p2rank_version,p2rank_command,p2rank_top_pocket_rank,p2rank_top_pocket_score,p2rank_pocket_residue_count,p2rank_raw_prediction_csv,p2rank_raw_residue_csv,p2rank_log_path
P0DO75,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO75/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO75/p2rank/P0DO75.ds,1,62.38,36,,,
P0DO76,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO76/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO76/p2rank/P0DO76.ds,1,3.56,9,,,
P0DO77,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO77/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO77/p2rank/P0DO77.ds,1,17.44,21,,,
P0DO78,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO78/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO78/p2rank/P0DO78.ds,1,13.4,18,,,
P0DO79,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO79/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO79/p2rank/P0DO79.ds,1,71.37,61,,,
P0DO80,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO80/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO80/p2rank/P0DO80.ds,1,33.51,25,,,
P0DO81,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO81/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO81/p2rank/P0DO81.ds,1,31.36,26,,,
P0DO82,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO82/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO82/p2rank/P0DO82.ds,1,41.1,35,,,
P0DO83,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO83/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO83/p2rank/P0DO83.ds,1,44.19,52,,,
P0DO84,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO84/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO84/p2rank/P0DO84.ds,1,61.04,41,,,
P0DO85,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO85/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO85/p2rank/P0DO85.ds,1,60.11,45,,,
P0DO86,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO86/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO86/p2rank/P0DO86.ds,1,61.14,48,,,
P0DO87,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO87/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO87/p2rank/P0DO87.ds,1,49.36,39,,,
P0DO88,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO88/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DO88/p2rank/P0DO88.ds,1,77.72,71,,,
P0DO89,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO89/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DO89/p2rank/P0DO89.ds,1,32.21,21,,,
P0DO90,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO90/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DO90/p2rank/P0DO90.ds,1,41.69,27,,,
P0DO91,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO91/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DO91/p2rank/P0DO91.ds,1,48.64,42,,,
P0DOI5,,,,,,,,,
P0DOI6,,,,,,,,,
P0DOI7,,,,,,,,,
P0DOJ4,,,,,,,,,
P0DOJ5,,,,,,,,,
P0DOJ6,,,,,,,,,
P0DOL5,,,,,,,,,
P0DOL6,,,,,,,,,
P0DOM7,,,,,,,,,
P0DOM8,,,,,,,,,
P0DOQ3,,,,,,,,,
P0DOQ4,,,,,,,,,
P0DOQ5,,,,,,,,,
P0DOQ6,,,,,,,,,
P0DOU5,,,,,,,,,
P0DPQ8,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DPQ8/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DPQ8/p2rank/P0DPQ8.ds,1,11.0,23,,,
P0DPS2,,,,,,,,,
P0DPT8,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DPT8/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DPT8/p2rank/P0DPT8.ds,,,,,,
P0DRL0,,,,,,,,,
P0DRM4,,,,,,,,,
P0DSN5,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DSN5/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DSN5/p2rank/P0DSN5.ds,,,,,,
P0DSS7,,,,,,,,,
P0DSS8,,,,,,,,,
P0DSU5,,,,,,,,,
P0DSU6,,,,,,,,,
P0DSV1,,,,,,,,,
P0DSV2,,,,,,,,,
P0DSV5,,,,,,,,,
P0DSV6,,,,,,,,,
P0DSX5,,,,,,,,,
P0DSX6,,,,,,,,,
P0DSZ7,,,,,,,,,
P0DSZ8,,,,,,,,,
P0DTE4,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DTE4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DTE4/p2rank/P0DTE4.ds,1,85.74,64,,,
P0DTH5,,,,,,,,,
P0DTK3,,,,,,,,,
P0DTK5,,,,,,,,,
P0DTK6,,,,,,,,,
P0DTK7,,,,,,,,,
P0DTK8,,,,,,,,,
P0DTK9,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DTK9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DTK9/p2rank/P0DTK9.ds,1,35.69,27,,,
P0DTL0,,,,,,,,,
P0DTL1,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DTL1/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DTL1/p2rank/P0DTL1.ds,1,18.69,20,,,
P0DTL2,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DTL2/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DTL2/p2rank/P0DTL2.ds,1,11.62,18,,,
P0DUM7,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DUM7/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DUM7/p2rank/P0DUM7.ds,1,15.64,22,,,
P0DUM8,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DUM8/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DUM8/p2rank/P0DUM8.ds,1,1.91,8,,,
P0DUM9,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DUM9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DUM9/p2rank/P0DUM9.ds,1,4.07,10,,,
P0DUN3,,,,,,,,,
P0DUN4,,,,,,,,,
P0DUR6,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DUR6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DUR6/p2rank/P0DUR6.ds,,,,,,
P0DUV9,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DUV9/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DUV9/p2rank/P0DUV9.ds,1,17.12,19,,,
P0DV09,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV09/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV09/p2rank/P0DV09.ds,1,33.77,36,,,
P0DV11,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV11/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV11/p2rank/P0DV11.ds,1,33.83,39,,,
P0DV12,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DV12/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DV12/p2rank/P0DV12.ds,1,29.68,35,,,
P0DV24,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DV24/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DV24/p2rank/P0DV24.ds,1,5.75,18,,,
P0DV26,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV26/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV26/p2rank/P0DV26.ds,1,5.35,16,,,
P0DV28,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV28/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV28/p2rank/P0DV28.ds,1,1.83,10,,,
P0DV29,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DV29/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DV29/p2rank/P0DV29.ds,1,11.13,16,,,
P0DV34,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DV34/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DV34/p2rank/P0DV34.ds,1,17.62,22,,,
P0DV35,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV35/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV35/p2rank/P0DV35.ds,1,56.5,41,,,
P0DV36,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV36/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV36/p2rank/P0DV36.ds,1,42.04,44,,,
P0DV38,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DV38/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/P0DV38/p2rank/P0DV38.ds,1,4.31,11,,,
P0DV40,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DV40/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/P0DV40/p2rank/P0DV40.ds,1,38.42,40,,,
P0DV41,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV41/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/P0DV41/p2rank/P0DV41.ds,1,15.93,19,,,
P0DV42,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV42/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/P0DV42/p2rank/P0DV42.ds,1,4.62,10,,,
