UniprotID,sequence_fetch_sec,structure_fetch_sec,p2rank_sec,esm2_3b_sec,gvp_sec,loader_validation_sec,per_uid_total_wall_sec,final_status
P81421,0,0,0,0,0,0,4.722203969955444,BLOCKED_AFDB_P2RANK_NO_POCKET
P81422,0,0,0,0,0,0,5.0718348026275635,BLOCKED_AFDB_P2RANK_NO_POCKET
P81440,0,0,0,0,0,0,4.687593698501587,BLOCKED_AFDB_P2RANK_NO_POCKET
P81593,0,0,0,0,0,0,4.75279688835144,BLOCKED_AFDB_P2RANK_NO_POCKET
P81643,0,0,0,0,0,0,1.5956661701202393,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P81663,0,0,0,0,0,0,1.6011290550231934,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P81664,0,0,0,0,0,0,5.1541242599487305,BLOCKED_AFDB_P2RANK_NO_POCKET
P81666,0,0,0,0,0,0,4.50459623336792,BLOCKED_AFDB_P2RANK_NO_POCKET
P81747,0,0,0,0,0,0,4.8169426918029785,BLOCKED_AFDB_P2RANK_NO_POCKET
P81786,0,0,0,0,0,0,5.701326847076416,BLOCKED_AFDB_P2RANK_NO_POCKET
P81895,0,0,0,0,0,0,1.5902705192565918,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P81896,0,0,0,0,0,0,1.6702635288238525,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82607,0,0,0,0,0,0,1.8588323593139648,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82608,0,0,0,0,0,0,5.363868236541748,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82609,0,0,0,0,0,0,1.6188349723815918,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82678,0,0,0,0,0,0,5.751763582229614,BLOCKED_AFDB_P2RANK_NO_POCKET
P82679,0,0,0,0,0,0,1.707606315612793,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82680,0,0,0,0,0,0,5.096981525421143,BLOCKED_AFDB_P2RANK_NO_POCKET
P82809,0,0,0,0,0,0,1.6134216785430908,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82810,0,0,0,0,0,0,1.7659437656402588,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82816,0,0,0,0,0,0,1.5891602039337158,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82858,0,0,0,0,0,0,1.6045842170715332,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82893,0,0,0,0,0,0,1.662724494934082,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82895,0,0,0,0,0,0,5.997336387634277,BLOCKED_AFDB_P2RANK_NO_POCKET
P82922,0,0,0,0,0,0,8.263899087905884,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P82954,0,0,0,0,0,0,4.680184602737427,BLOCKED_AFDB_P2RANK_NO_POCKET
P82996,0,0,0,0,0,0,1.9235525131225586,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P82997,0,0,0,0,0,0,4.828342437744141,BLOCKED_AFDB_P2RANK_NO_POCKET
P82999,0,0,0,0,0,0,3.536752223968506,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83000,0,0,0,0,0,0,1.5822677612304688,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83001,0,0,0,0,0,0,4.688985586166382,BLOCKED_AFDB_P2RANK_NO_POCKET
P83049,0,0,0,0,0,0,1.670928716659546,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83075,0,0,0,0,0,0,4.789952754974365,BLOCKED_AFDB_P2RANK_NO_POCKET
P83077,0,0,0,0,0,0,1.67568039894104,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83115,0,0,0,0,0,0,4.756012439727783,BLOCKED_AFDB_P2RANK_NO_POCKET
P83116,0,0,0,0,0,0,5.370496988296509,BLOCKED_AFDB_P2RANK_NO_POCKET
P83117,0,0,0,0,0,0,4.6259095668792725,BLOCKED_AFDB_P2RANK_NO_POCKET
P83127,0,0,0,0,0,0,1.630765676498413,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83155,0,0,0,0,0,0,4.460026741027832,BLOCKED_AFDB_P2RANK_NO_POCKET
P83200,0,0,0,0,0,0,1.6227235794067383,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83246,0,0,0,0,0,0,2.6662895679473877,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83329,0,0,0,0,0,0,1.8828165531158447,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83373,0,0,0,0,0,0,1.873213768005371,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83402,0,0,0,0,0,0,4.45916485786438,BLOCKED_AFDB_P2RANK_NO_POCKET
P83451,0,0,0,0,0,0,4.78370475769043,BLOCKED_AFDB_P2RANK_NO_POCKET
P83505,0,0,0,0,0,0,4.766813516616821,BLOCKED_AFDB_P2RANK_NO_POCKET
P83540,0,0,0,0,0,0,4.588514804840088,BLOCKED_AFDB_P2RANK_NO_POCKET
P83542,0,0,0,0,0,0,6.632160425186157,BLOCKED_AFDB_P2RANK_NO_POCKET
P83564,0,0,0,0,0,0,1.6534390449523926,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83601,0,0,0,0,0,0,2.5208630561828613,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83645,0,0,0,0,0,0,1.574610710144043,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83662,0,0,0,0,0,0,4.923687219619751,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83682,0,0,0,0,0,0,1.677609920501709,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83708,0,0,0,0,0,0,1.7094316482543945,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83712,0,0,0,0,0,0,3.9129879474639893,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83715,0,0,0,0,0,0,1.64365816116333,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83726,0,0,0,0,0,0,2.789856195449829,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83813,0,0,0,0,0,0,2.0598959922790527,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P83855,0,0,0,0,0,0,1.588592529296875,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84178,0,0,0,0,0,0,1.9738707542419434,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84208,0,0,0,0,0,0,5.043774843215942,BLOCKED_AFDB_P2RANK_NO_POCKET
P84209,0,0,0,0,0,0,5.044634103775024,BLOCKED_AFDB_P2RANK_NO_POCKET
P84210,0,0,0,0,0,0,4.937977075576782,BLOCKED_AFDB_P2RANK_NO_POCKET
P84390,0,0,0,0,0,0,1.6117274761199951,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84391,0,0,0,0,0,0,1.5981590747833252,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84463,0,0,0,0,0,0,4.747597932815552,BLOCKED_AFDB_P2RANK_NO_POCKET
P84468,0,0,0,0,0,0,4.744362831115723,BLOCKED_AFDB_P2RANK_NO_POCKET
P84469,0,0,0,0,0,0,4.655857563018799,BLOCKED_AFDB_P2RANK_NO_POCKET
P84472,0,0,0,0,0,0,1.907362699508667,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84474,0,0,0,0,0,0,1.5953032970428467,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84475,0,0,0,0,0,0,1.5891923904418945,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84520,0,0,0,0,0,0,1.907273769378662,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84532,0,0,0,0,0,0,5.970316410064697,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84533,0,0,0,0,0,0,1.6945433616638184,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84534,0,0,0,0,0,0,1.7105093002319336,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84538,0,0,0,0,0,0,4.782771587371826,BLOCKED_AFDB_P2RANK_NO_POCKET
P84539,0,0,0,0,0,0,4.922028303146362,BLOCKED_AFDB_P2RANK_NO_POCKET
P84540,0,0,0,0,0,0,1.6104795932769775,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84541,0,0,0,0,0,0,4.80311393737793,BLOCKED_AFDB_P2RANK_NO_POCKET
P84542,0,0,0,0,0,0,4.8919970989227295,BLOCKED_AFDB_P2RANK_NO_POCKET
P84543,0,0,0,0,0,0,4.874287366867065,BLOCKED_AFDB_P2RANK_NO_POCKET
P84544,0,0,0,0,0,0,1.6855061054229736,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84545,0,0,0,0,0,0,3.260936975479126,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84546,0,0,0,0,0,0,4.964460134506226,BLOCKED_AFDB_P2RANK_NO_POCKET
P84547,0,0,0,0,0,0,1.5820608139038086,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84548,0,0,0,0,0,0,5.450428247451782,BLOCKED_AFDB_P2RANK_NO_POCKET
P84549,0,0,0,0,0,0,4.981974363327026,BLOCKED_AFDB_P2RANK_NO_POCKET
P84582,0,0,0,0,0,0,5.5920045375823975,BLOCKED_AFDB_P2RANK_NO_POCKET
P84714,0,0,0,0,0,0,4.9962379932403564,BLOCKED_AFDB_P2RANK_NO_POCKET
P84719,0,0,0,0,0,0,4.620210886001587,BLOCKED_AFDB_P2RANK_NO_POCKET
P84722,0,0,0,0,0,0,1.683014154434204,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84729,0,0,0,0,0,0,7.093936204910278,BLOCKED_AFDB_P2RANK_NO_POCKET
P84752,0,0,0,0,0,0,20.919665575027466,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84819,0,0,0,0,0,0,3.723471164703369,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P84981,0,0,0,0,0,0,4.548838138580322,BLOCKED_AFDB_P2RANK_NO_POCKET
P84983,0,0,0,0,0,0,4.749176979064941,BLOCKED_AFDB_P2RANK_NO_POCKET
P84984,0,0,0,0,0,0,4.742756605148315,BLOCKED_AFDB_P2RANK_NO_POCKET
P85026,0,0,0,0,0,0,2.1557974815368652,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85051,0,0,0,0,0,0,7.762462377548218,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P85061,0,0,0,0,0,0,4.877247095108032,BLOCKED_AFDB_P2RANK_NO_POCKET
P85062,0,0,0,0,0,0,5.128752708435059,BLOCKED_AFDB_P2RANK_NO_POCKET
P85085,0,0,0,0,0,0,1.861255407333374,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85087,0,0,0,0,0,0,4.912887096405029,BLOCKED_AFDB_P2RANK_NO_POCKET
P85088,0,0,0,0,0,0,5.160314559936523,BLOCKED_AFDB_P2RANK_NO_POCKET
P85217,0,0,0,0,0,0,5.962903738021851,BLOCKED_AFDB_P2RANK_NO_POCKET
P85317,0,0,0,0,0,0,1.7030880451202393,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85331,0,0,0,0,0,0,4.827063322067261,BLOCKED_AFDB_P2RANK_NO_POCKET
P85332,0,0,0,0,0,0,1.5736865997314453,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85333,0,0,0,0,0,0,2.6487674713134766,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85334,0,0,0,0,0,0,4.950357675552368,BLOCKED_AFDB_P2RANK_NO_POCKET
P85335,0,0,0,0,0,0,2.5628976821899414,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85346,0,0,0,0,0,0,1.7490837574005127,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85347,0,0,0,0,0,0,3.2542829513549805,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85348,0,0,0,0,0,0,5.9375669956207275,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85349,0,0,0,0,0,0,1.6157186031341553,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85351,0,0,0,0,0,0,1.9230704307556152,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85362,0,0,0,0,0,0,1.6219758987426758,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85413,0,0,0,0,0,0,5.057348966598511,BLOCKED_AFDB_P2RANK_NO_POCKET
P85431,0,0,0,0,0,0,4.563446283340454,BLOCKED_AFDB_P2RANK_NO_POCKET
P85432,0,0,0,0,0,0,1.6703009605407715,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85433,0,0,0,0,0,0,4.963149070739746,BLOCKED_AFDB_P2RANK_NO_POCKET
P85434,0,0,0,0,0,0,2.045344352722168,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85438,0,0,0,0,0,0,4.712029218673706,BLOCKED_AFDB_P2RANK_NO_POCKET
P85439,0,0,0,0,0,0,5.027011156082153,BLOCKED_AFDB_P2RANK_NO_POCKET
P85440,0,0,0,0,0,0,4.640814781188965,BLOCKED_AFDB_P2RANK_NO_POCKET
P85441,0,0,0,0,0,0,4.690425872802734,BLOCKED_AFDB_P2RANK_NO_POCKET
P85906,0,0,0,0,0,0,6.637577056884766,BLOCKED_AFDB_P2RANK_NO_POCKET
P85910,0,0,0,0,0,0,4.5312113761901855,BLOCKED_AFDB_P2RANK_NO_POCKET
P85911,0,0,0,0,0,0,5.49889874458313,BLOCKED_AFDB_P2RANK_NO_POCKET
P85913,0,0,0,0,0,0,4.868279457092285,BLOCKED_AFDB_P2RANK_NO_POCKET
P85916,0,0,0,0,0,0,5.368746042251587,BLOCKED_AFDB_P2RANK_NO_POCKET
P85918,0,0,0,0,0,0,4.883854627609253,BLOCKED_AFDB_P2RANK_NO_POCKET
P85920,0,0,0,0,0,0,4.736842155456543,BLOCKED_AFDB_P2RANK_NO_POCKET
P85929,0,0,0,0,0,0,4.553089380264282,BLOCKED_AFDB_P2RANK_NO_POCKET
P85930,0,0,0,0,0,0,4.74831485748291,BLOCKED_AFDB_P2RANK_NO_POCKET
P85931,0,0,0,0,0,0,1.5774421691894531,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85940,0,0,0,0,0,0,1.6426725387573242,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85949,0,0,0,0,0,0,4.789752244949341,BLOCKED_AFDB_P2RANK_NO_POCKET
P85951,0,0,0,0,0,0,4.7227771282196045,BLOCKED_AFDB_P2RANK_NO_POCKET
P85954,0,0,0,0,0,0,5.432039976119995,BLOCKED_AFDB_P2RANK_NO_POCKET
P85957,0,0,0,0,0,0,3.03849458694458,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85976,0,0,0,0,0,0,1.7729980945587158,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85994,0,0,0,0,0,0,1.9013516902923584,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85995,0,0,0,0,0,0,1.920926809310913,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85996,0,0,0,0,0,0,1.6353528499603271,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85998,0,0,0,0,0,0,1.583831787109375,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P85999,0,0,0,0,0,0,7.081235408782959,BLOCKED_AFDB_P2RANK_NO_POCKET
P86000,0,0,0,0,0,0,1.6559698581695557,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86001,0,0,0,0,0,0,4.910508632659912,BLOCKED_AFDB_P2RANK_NO_POCKET
P86002,0,0,0,0,0,0,4.064850568771362,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86003,0,0,0,0,0,0,1.90629243850708,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86004,0,0,0,0,0,0,1.5818862915039062,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86006,0,0,0,0,0,0,1.6345999240875244,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86007,0,0,0,0,0,0,1.5814082622528076,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86008,0,0,0,0,0,0,1.6436741352081299,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86014,0,0,0,0,0,0,4.742579698562622,BLOCKED_AFDB_P2RANK_NO_POCKET
P86015,0,0,0,0,0,0,5.12349009513855,BLOCKED_AFDB_P2RANK_NO_POCKET
P86043,0,0,0,0,0,0,4.957773685455322,BLOCKED_AFDB_P2RANK_NO_POCKET
P86054,0,0,0,0,0,0,1.6766128540039062,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86055,0,0,0,0,0,0,1.6055502891540527,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86056,0,0,0,0,0,0,1.9914662837982178,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86057,0,0,0,0,0,0,1.5887422561645508,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86058,0,0,0,0,0,0,4.506540775299072,BLOCKED_AFDB_P2RANK_NO_POCKET
P86062,0,0,0,0,0,0,1.5623085498809814,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86063,0,0,0,0,0,0,4.758130311965942,BLOCKED_AFDB_P2RANK_NO_POCKET
P86064,0,0,0,0,0,0,2.035823345184326,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86066,0,0,0,0,0,0,1.5933747291564941,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86067,0,0,0,0,0,0,1.6460933685302734,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86071,0,0,0,0,0,0,4.831615686416626,BLOCKED_AFDB_P2RANK_NO_POCKET
P86074,0,0,0,0,0,0,4.840818405151367,BLOCKED_AFDB_P2RANK_NO_POCKET
P86103,0,0,0,0,0,0,5.700369596481323,BLOCKED_AFDB_P2RANK_NO_POCKET
P86119,0,0,0,0,0,0,4.5560150146484375,BLOCKED_AFDB_P2RANK_NO_POCKET
P86120,0,0,0,0,0,0,4.657029390335083,BLOCKED_AFDB_P2RANK_NO_POCKET
P86163,0,0,0,0,0,0,4.705777168273926,BLOCKED_AFDB_P2RANK_NO_POCKET
P86197,0,0,0,0,0,0,9.386453866958618,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P86208,0,0,0,0,0,0,7.481371879577637,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P86222,0,0,0,0,0,0,7.684595584869385,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P86241,0,0,0,0,0,0,4.517594337463379,BLOCKED_AFDB_P2RANK_NO_POCKET
P86249,0,0,0,0,0,0,4.9483253955841064,BLOCKED_AFDB_P2RANK_NO_POCKET
P86517,0,0,0,0,0,0,3.6499099731445312,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86535,0,0,0,0,0,0,4.954752683639526,BLOCKED_AFDB_P2RANK_NO_POCKET
P86542,0,0,0,0,0,0,1.714517593383789,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86699,0,0,0,0,0,0,1.9423620700836182,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86780,0,0,0,0,0,0,6.771806478500366,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P86830,0,0,0,0,0,0,5.845097541809082,BLOCKED_AFDB_P2RANK_NO_POCKET
P86833,0,0,0,0,0,0,1.6231496334075928,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86974,0,0,0,0,0,0,3.646106481552124,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86978,0,0,0,0,0,0,1.69415283203125,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P86979,0,0,0,0,0,0,4.923383712768555,BLOCKED_AFDB_P2RANK_NO_POCKET
P86980,0,0,0,0,0,0,1.7165086269378662,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P87630,0,0,0,0,0,0,1.653686761856079,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P87691,0,0,0,0,0,0,1.6925992965698242,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P89079,0,0,0,0,0,0,2.235966920852661,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P89436,0,0,0,0,0,0,1.5817124843597412,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P89446,0,0,0,0,0,0,1.6091229915618896,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P89469,0,0,0,0,0,0,1.7637476921081543,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P90463,0,0,0,0,0,0,2.6460628509521484,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P90726,0,0,0,0,0,0,7.733476400375366,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P93400,0,0,0,0,0,0,1.7335553169250488,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P93749,0,0,0,0,0,0,8.030279159545898,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P93906,0,0,0,0,0,0,1.6802637577056885,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P93936,0,0,0,0,0,0,1.6031606197357178,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P94667,0,0,0,0,0,0,5.290848970413208,BLOCKED_AFDB_P2RANK_NO_POCKET
P95412,0,0,0,0,0,0,7.33959174156189,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P95413,0,0,0,0,0,0,7.835206747055054,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P95414,0,0,0,0,0,0,5.99742317199707,BLOCKED_AFDB_P2RANK_NO_POCKET
P95415,0,0,0,0,0,0,8.353235483169556,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P95949,0,0,0,0,0,0,9.9937744140625,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P96105,0,0,0,0,0,0,9.072323083877563,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P96831,0,0,0,0,0,0,8.749560356140137,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P97364,0,0,0,0,0,0,2.484009027481079,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P99502,0,0,0,0,0,0,8.943814992904663,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P99504,0,0,0,0,0,0,1.605006217956543,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P99507,0,0,0,0,0,0,4.782732248306274,BLOCKED_AFDB_P2RANK_NO_POCKET
P9WEE7,0,0,0,0,0,0,1.6302504539489746,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P9WEE8,0,0,0,0,0,0,1.659522533416748,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P9WEF0,0,0,0,0,0,0,1.969689130783081,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P9WEF1,0,0,0,0,0,0,1.5701286792755127,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P9WEF2,0,0,0,0,0,0,1.625,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P9WEG8,0,0,0,0,0,0,8.866799592971802,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEG9,0,0,0,0,0,0,8.876883506774902,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEH0,0,0,0,0,0,0,8.968957662582397,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEI5,0,0,0,0,0,0,8.722378730773926,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEI6,0,0,0,0,0,0,8.268776655197144,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEI7,0,0,0,0,0,0,9.024665355682373,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEJ7,0,0,0,0,0,0,9.004529476165771,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEJ8,0,0,0,0,0,0,10.274390459060669,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEJ9,0,0,0,0,0,0,8.80338168144226,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEK0,0,0,0,0,0,0,8.74592900276184,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEK1,0,0,0,0,0,0,9.359991788864136,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEK2,0,0,0,0,0,0,8.719799041748047,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEK4,0,0,0,0,0,0,8.393590450286865,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEM0,0,0,0,0,0,0,8.379306316375732,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEM6,0,0,0,0,0,0,8.6328125,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEM7,0,0,0,0,0,0,7.992869138717651,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEN6,0,0,0,0,0,0,10.01183009147644,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEP6,0,0,0,0,0,0,8.43422245979309,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEP8,0,0,0,0,0,0,9.468732595443726,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEP9,0,0,0,0,0,0,8.2177574634552,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WER0,0,0,0,0,0,0,8.335500478744507,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WER5,0,0,0,0,0,0,10.24907922744751,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WES3,0,0,0,0,0,0,8.634665489196777,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WES7,0,0,0,0,0,0,8.719364404678345,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WEU0,0,0,0,0,0,0,8.850613355636597,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WFE6,0,0,0,0,0,0,5.288632869720459,BLOCKED_AFDB_P2RANK_NO_POCKET
P9WFE7,0,0,0,0,0,0,5.482188701629639,BLOCKED_AFDB_P2RANK_NO_POCKET
P9WFE8,0,0,0,0,0,0,5.420524835586548,BLOCKED_AFDB_P2RANK_NO_POCKET
P9WFE9,0,0,0,0,0,0,5.70487117767334,BLOCKED_AFDB_P2RANK_NO_POCKET
P9WFR8,0,0,0,0,0,0,8.253168821334839,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WFR9,0,0,0,0,0,0,8.398438215255737,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WFX8,0,0,0,0,0,0,9.111932516098022,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WFX9,0,0,0,0,0,0,8.265596151351929,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WG69,0,0,0,0,0,0,8.303587198257446,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WG76,0,0,0,0,0,0,7.974861145019531,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WG77,0,0,0,0,0,0,8.216020584106445,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P9WHX4,0,0,0,0,0,0,8.766726732254028,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
